"vector_key","start_lat","start_lon","end_lat","end_lon","length_km","start_polygon_id","end_polygon_id","start_polygon_name","end_polygon_name","country","n_baseline","ndiff_mean","ndiff_med","ndiff_min","ndiff_max","ndiff_std","abs_ndiff_med","pct_chg_mean","pct_chg_med","pct_chg_min","pct_chg_max","pct_chg_std","abs_pct_chg_med","vector_name"
"PAK.7.5_1_PAK.5.4_1",31.2122490257376,73.94344561103,34.8412142650208,73.2243661662354,409.049669036632,"PAK.7.5_1","PAK.5.4_1","Lahore","Hazara","PK",60,-20.7083333333333,-20.7083333333333,-22.4166666666667,-19,2.41594816905403,20.7083333333333,-40.786951144094,-40.786951144094,-49.9072356215213,-31.6666666666667,12.8980300006785,40.786951144094,"Lahore - Hazara"
"PAK.7.5_1_PAK.5.8_1",31.2122490257376,73.94344561103,34.0135551823037,71.7920103750481,370.963423968895,"PAK.7.5_1","PAK.5.8_1","Lahore","Peshawar","PK",46.4166666666667,-2.75,-2.75,-12.4166666666667,6.91666666666667,13.6707311029399,2.75,-4.95737451793693,-4.95737451793693,-26.7504488330341,16.8356997971602,30.8200612622152,4.95737451793693,"Lahore - Peshawar"
"PAK.7.5_1_PAK.7.1_1",31.2122490257376,73.94344561103,28.8489179399769,71.6377266783005,343.966263717192,"PAK.7.5_1","PAK.7.1_1","Lahore","Bahawalpur","PK",170.034265566168,-23.1421327830839,-23.1421327830839,-32.0342655661677,-14.25,12.5753747802596,23.1421327830839,-14.5736511617954,-14.5736511617954,-18.8398882187084,-10.3074141048825,6.03337030618497,14.5736511617954,"Lahore - Bahawalpur"
"PAK.7.5_1_PAK.7.2_1",31.2122490257376,73.94344561103,30.0224782853829,70.5493019194425,350.683967698702,"PAK.7.5_1","PAK.7.2_1","Lahore","Dera Ghazi Khan","PK",69.25,-2,-2,-13.25,9.25,15.9099025766973,2,-0.881340994220434,-0.881340994220434,-19.1335740072202,17.3708920187793,25.8125554705782,0.881340994220434,"Lahore - Dera Ghazi Khan"
"PAK.7.5_1_PAK.7.3_1",31.2122490257376,73.94344561103,31.2099050851743,72.6237184341789,125.507133936521,"PAK.7.5_1","PAK.7.3_1","Lahore","Faisalabad","PK",1036.08333333333,56.5416666666667,56.5416666666667,-69.8333333333333,182.916666666667,178.7212389449,56.5416666666667,5.09224576552572,5.09224576552572,-7.47013727937244,17.6546288104239,17.7658924778208,5.09224576552572,"Lahore - Faisalabad"
"PAK.7.5_1_PAK.7.4_1",31.2122490257376,73.94344561103,32.3331628958553,74.0747512142852,125.256629602487,"PAK.7.5_1","PAK.7.4_1","Lahore","Gujranwala","PK",1630.75,100.04043674019,100.04043674019,24.8308734803795,175.25,106.362384382181,100.04043674019,6.29216072095134,6.29216072095134,1.83773244910795,10.7465889927947,6.29951287465907,6.29216072095134,"Lahore - Gujranwala"
"PAK.7.5_1_PAK.7.5_1",31.2122490257376,73.94344561103,31.2122490257376,73.94344561103,0,"PAK.7.5_1","PAK.7.5_1","Lahore","Lahore","PK",432998.75,11644.5416666667,11644.5416666667,3339.33333333331,19949.75,11745.3382633341,11644.5416666667,2.6775785173752,2.6775785173752,0.747811170587981,4.60734586416242,2.72910315405123,2.6775785173752,"Lahore - Lahore"
"PAK.7.5_1_PAK.7.6_1",31.2122490257376,73.94344561103,30.1252386539187,72.2354149605831,203.209115170693,"PAK.7.5_1","PAK.7.6_1","Lahore","Multan","PK",893.075197680418,-43.7042655068756,-43.7042655068756,-79.5751976804178,-7.83333333333331,50.7291587747889,43.7042655068756,-5.03039843150654,-5.03039843150654,-8.91024606741944,-1.15055079559363,5.48693314664922,5.03039843150654,"Lahore - Multan"
"PAK.7.5_1_PAK.7.7_1",31.2122490257376,73.94344561103,33.1952049160209,72.7230655487469,248.595156877585,"PAK.7.5_1","PAK.7.7_1","Lahore","Rawalpindi","PK",302,-49.3240137227824,-49.3240137227824,-83.1480274455647,-15.5,47.8343789406525,49.3240137227824,-17.5129476372578,-17.5129476372578,-29.8934449433898,-5.13245033112582,17.5086671992554,17.5129476372578,"Lahore - Rawalpindi"
"PAK.7.5_1_PAK.7.8_1",31.2122490257376,73.94344561103,32.1003867797781,71.8891581019163,218.075256998391,"PAK.7.5_1","PAK.7.8_1","Lahore","Sargodha","PK",282.274977544459,-16.6374887722297,-16.6374887722297,-29.2749775444594,-4,17.872108016025,16.6374887722297,-6.20335414985145,-6.20335414985145,-10.3710848900337,-2.03562340966921,5.89406133708499,6.20335414985145,"Lahore - Sargodha"
"PAK.7.5_1_PAK.8.2_1",31.2122490257376,73.94344561103,25.0787834487808,67.1859112898734,950.380307708214,"PAK.7.5_1","PAK.8.2_1","Lahore","Karachi","PK",54,-11.875,-11.875,-13.5,-10.25,2.29809703885628,11.875,-20.7995951417004,-20.7995951417004,-25,-16.5991902834008,5.94026951806513,20.7995951417004,"Lahore - Karachi"
"PAK.7.5_1_PAK.8.6_1",31.2122490257376,73.94344561103,27.0398298023505,69.0210887094943,666.057728749818,"PAK.7.5_1","PAK.8.6_1","Lahore","Sukkur","PK",31.6666666666667,-6.79166666666667,-6.79166666666667,-10.9166666666667,-2.66666666666667,5.83363094478902,6.79166666666667,-24.4891640866873,-24.4891640866873,-40.5572755417957,-8.42105263157895,22.7237411415367,24.4891640866873,"Lahore - Sukkur"
"PAK.7.6_1_PAK.4.1_1",30.1252386539187,72.2354149605831,33.6692247086546,73.0666656755683,401.806010105042,"PAK.7.6_1","PAK.4.1_1","Multan","Islamabad","PK",61,-13.2083333333333,-13.2083333333333,-23.4166666666667,-3,14.4367634492253,13.2083333333333,-17.2019334973251,-17.2019334973251,-29.485834207765,-4.91803278688525,17.3720589835485,17.2019334973251,"Multan - Islamabad"
"PAK.7.6_1_PAK.7.1_1",30.1252386539187,72.2354149605831,28.8489179399769,71.6377266783005,153.257775366732,"PAK.7.6_1","PAK.7.1_1","Multan","Bahawalpur","PK",473.137230529277,3.88971806869489,3.88971806869489,-5.08333333333334,12.8627694707231,12.6898109886192,3.88971806869489,0.826555325204161,0.826555325204161,-1.06550218340612,2.71861283381444,2.6757733894665,0.826555325204161,"Multan - Bahawalpur"
"PAK.7.6_1_PAK.7.2_1",30.1252386539187,72.2354149605831,30.0224782853829,70.5493019194425,162.648320096423,"PAK.7.6_1","PAK.7.2_1","Multan","Dera Ghazi Khan","PK",408.333333333333,19.3333333333333,19.3333333333333,4,34.6666666666667,21.6846079563875,19.3333333333333,4.76102699144174,4.76102699144174,1.03225806451613,8.48979591836735,5.27327558741357,4.76102699144174,"Multan - Dera Ghazi Khan"
"PAK.7.6_1_PAK.7.3_1",30.1252386539187,72.2354149605831,31.2099050851743,72.6237184341789,126.197744086746,"PAK.7.6_1","PAK.7.3_1","Multan","Faisalabad","PK",299.583333333333,-32.7083333333333,-32.7083333333333,-62.8333333333333,-2.58333333333334,42.6031835664895,32.7083333333333,-10.6534971142736,-10.6534971142736,-20.4446854663774,-0.862308762169683,13.8468313592948,10.6534971142736,"Multan - Faisalabad"
"PAK.7.6_1_PAK.7.4_1",30.1252386539187,72.2354149605831,32.3331628958553,74.0747512142852,301.418332344376,"PAK.7.6_1","PAK.7.4_1","Multan","Gujranwala","PK",43.9166666666667,0.541666666666666,0.541666666666666,-7.41666666666667,8.5,11.2547829338859,0.541666666666666,1.21506813869243,1.21506813869243,-16.888045540797,19.3181818181818,25.6016688867158,1.21506813869243,"Multan - Gujranwala"
"PAK.7.6_1_PAK.7.5_1",30.1252386539187,72.2354149605831,31.2122490257376,73.94344561103,203.209115170693,"PAK.7.6_1","PAK.7.5_1","Multan","Lahore","PK",602,-27.75,-27.75,-253,197.5,318.55160492454,27.75,2.43347226528175,2.43347226528175,-27.9403644395362,32.8073089700997,42.9550918092592,2.43347226528175,"Multan - Lahore"
"PAK.7.6_1_PAK.7.6_1",30.1252386539187,72.2354149605831,30.1252386539187,72.2354149605831,0,"PAK.7.6_1","PAK.7.6_1","Multan","Multan","PK",117267.972749803,823.802104266688,823.802104266688,315.576958336089,1332.02725019729,718.738894114098,823.802104266688,0.702756414678563,0.702756414678563,0.269629587784224,1.1358832415729,0.612533832821598,0.702756414678563,"Multan - Multan"
"PAK.7.6_1_PAK.7.7_1",30.1252386539187,72.2354149605831,33.1952049160209,72.7230655487469,344.469657626281,"PAK.7.6_1","PAK.7.7_1","Multan","Rawalpindi","PK",48.5,-12.875,-12.875,-28.25,2.5,21.7435335214863,12.875,-23.701750179813,-23.701750179813,-52.5581395348837,5.15463917525773,40.8090971870596,23.701750179813,"Multan - Rawalpindi"
"PAK.7.6_1_PAK.7.8_1",30.1252386539187,72.2354149605831,32.1003867797781,71.8891581019163,222.086250090573,"PAK.7.6_1","PAK.7.8_1","Multan","Sargodha","PK",43.8333333333333,-13.2083333333333,-13.2083333333333,-24.0833333333333,-2.33333333333333,15.3795724908074,13.2083333333333,-30.6113068227784,-30.6113068227784,-55.899419729207,-5.32319391634981,35.7627922390934,30.6113068227784,"Multan - Sargodha"
"PAK.7.6_1_PAK.8.2_1",30.1252386539187,72.2354149605831,25.0787834487808,67.1859112898734,749.757192072249,"PAK.7.6_1","PAK.8.2_1","Multan","Karachi","PK",24.4166666666667,2.08333333333333,2.08333333333333,2.08333333333333,2.08333333333333,,2.08333333333333,8.53242320819113,8.53242320819113,8.53242320819113,8.53242320819113,,8.53242320819113,"Multan - Karachi"
"PAK.7.6_1_PAK.8.6_1",30.1252386539187,72.2354149605831,27.0398298023505,69.0210887094943,464.931944839887,"PAK.7.6_1","PAK.8.6_1","Multan","Sukkur","PK",62.8333333333333,2.08333333333333,2.08333333333333,-12.5,16.6666666666667,20.6239477846076,2.08333333333333,2.57883878573533,2.57883878573533,-21.3675213675214,26.525198938992,33.8652672982063,2.57883878573533,"Multan - Sukkur"
"PAK.7.7_1_PAK.4.1_1",33.1952049160209,72.7230655487469,33.6692247086546,73.0666656755683,61.602256690449,"PAK.7.7_1","PAK.4.1_1","Rawalpindi","Islamabad","PK",5832.83333333333,1141.54166666667,1141.54166666667,1015.91666666667,1267.16666666667,177.66057877312,1141.54166666667,16.8868311120617,16.8868311120617,12.0489429624725,21.724719261651,6.84180703439322,16.8868311120617,"Rawalpindi - Islamabad"
"PAK.7.7_1_PAK.5.4_1",33.1952049160209,72.7230655487469,34.8412142650208,73.2243661662354,188.768714528969,"PAK.7.7_1","PAK.5.4_1","Rawalpindi","Hazara","PK",353.25,-34,-34,-66.25,-1.74999999999998,45.6083873865323,34,-10.1136716343663,-10.1136716343663,-19.7319434102755,-0.495399858457179,13.6022903920811,10.1136716343663,"Rawalpindi - Hazara"
"PAK.7.7_1_PAK.5.5_1",33.1952049160209,72.7230655487469,33.3240386522153,71.2456287788584,138.116819699829,"PAK.7.7_1","PAK.5.5_1","Rawalpindi","Kohat","PK",29.4166666666667,-6,-6,-7.91666666666667,-4.08333333333333,2.71057599454843,6,-20.2427942526661,-20.2427942526661,-26.9121813031161,-13.5734072022161,9.43193761946194,20.2427942526661,"Rawalpindi - Kohat"
"PAK.7.7_1_PAK.5.6_1",33.1952049160209,72.7230655487469,35.6924113719009,72.2469303359298,281.087550561586,"PAK.7.7_1","PAK.5.6_1","Rawalpindi","Malakand","PK",57.9166666666667,-13.5833333333333,-13.5833333333333,-14.9166666666667,-12.25,1.88561808316412,13.5833333333333,-25.0667525680948,-25.0667525680948,-25.7553956834532,-24.3781094527363,0.973888433374791,25.0667525680948,"Rawalpindi - Malakand"
"PAK.7.7_1_PAK.5.7_1",33.1952049160209,72.7230655487469,34.3054247124276,72.3623293245186,127.876560613195,"PAK.7.7_1","PAK.5.7_1","Rawalpindi","Mardan","PK",93.6666666666667,-8.91666666666667,-8.91666666666667,-19.1666666666667,1.33333333333333,14.4956890143242,8.91666666666667,-10.540702411711,-10.540702411711,-22.5048923679061,1.42348754448398,16.919919698859,10.540702411711,"Rawalpindi - Mardan"
"PAK.7.7_1_PAK.5.8_1",33.1952049160209,72.7230655487469,34.0135551823037,71.7920103750481,125.35992496294,"PAK.7.7_1","PAK.5.8_1","Rawalpindi","Peshawar","PK",203.833333333333,-2.08333333333334,-2.08333333333334,-30.3333333333333,26.1666666666667,39.9515331370399,2.08333333333334,-1.28669178039039,-1.28669178039039,-15.4106689246401,12.8372853638594,19.9743200320456,1.28669178039039,"Rawalpindi - Peshawar"
"PAK.7.7_1_PAK.7.1_1",33.1952049160209,72.7230655487469,28.8489179399769,71.6377266783005,494.21722646318,"PAK.7.7_1","PAK.7.1_1","Rawalpindi","Bahawalpur","PK",19.3333333333333,-1.25,-1.25,-5.16666666666667,2.66666666666667,5.53900311929462,1.25,-6.58170914542729,-6.58170914542729,-26.9565217391304,13.7931034482759,28.8143363008251,6.58170914542729,"Rawalpindi - Bahawalpur"
"PAK.7.7_1_PAK.7.3_1",33.1952049160209,72.7230655487469,31.2099050851743,72.6237184341789,220.95338764886,"PAK.7.7_1","PAK.7.3_1","Rawalpindi","Faisalabad","PK",113.666666666667,-36.2916666666667,-36.2916666666667,-55.9166666666667,-16.6666666666667,27.753941161572,36.2916666666667,-31.2444217773811,-31.2444217773811,-47.8260869565217,-14.6627565982405,23.4500157830704,31.2444217773811,"Rawalpindi - Faisalabad"
"PAK.7.7_1_PAK.7.4_1",33.1952049160209,72.7230655487469,32.3331628958553,74.0747512142852,158.623356229381,"PAK.7.7_1","PAK.7.4_1","Rawalpindi","Gujranwala","PK",605.916666666667,-21.7916666666667,-21.7916666666667,-56.6666666666667,13.0833333333333,49.3206979877617,21.7916666666667,-3.10756070576614,-3.10756070576614,-8.3743842364532,2.15926282492092,7.44841326772339,3.10756070576614,"Rawalpindi - Gujranwala"
"PAK.7.7_1_PAK.7.5_1",33.1952049160209,72.7230655487469,31.2122490257376,73.94344561103,248.595156877585,"PAK.7.7_1","PAK.7.5_1","Rawalpindi","Lahore","PK",281.916666666667,-39.0833333333333,-39.0833333333333,-132.75,54.5833333333333,132.46467034228,39.0833333333333,-9.05601109453615,-9.05601109453615,-37.4735356386733,19.3615134496009,40.188448619389,9.05601109453615,"Rawalpindi - Lahore"
"PAK.7.7_1_PAK.7.6_1",33.1952049160209,72.7230655487469,30.1252386539187,72.2354149605831,344.469657626281,"PAK.7.7_1","PAK.7.6_1","Rawalpindi","Multan","PK",65.8333333333333,-16.7916666666667,-16.7916666666667,-27.75,-5.83333333333334,15.4974236210052,16.7916666666667,-27.0834409713252,-27.0834409713252,-45.3061224489796,-8.86075949367089,25.7707632885038,27.0834409713252,"Rawalpindi - Multan"
"PAK.7.7_1_PAK.7.7_1",33.1952049160209,72.7230655487469,33.1952049160209,72.7230655487469,0,"PAK.7.7_1","PAK.7.7_1","Rawalpindi","Rawalpindi","PK",138670.583333333,-617.041666666661,-617.041666666661,-4999.49999999999,3765.41666666667,6197.73201153499,617.041666666661,-0.455831662619082,-0.455831662619082,-3.62703134068485,2.71536801544668,4.4847535937138,0.455831662619082,"Rawalpindi - Rawalpindi"
"PAK.7.7_1_PAK.7.8_1",33.1952049160209,72.7230655487469,32.1003867797781,71.8891581019163,144.622410038113,"PAK.7.7_1","PAK.7.8_1","Rawalpindi","Sargodha","PK",162,-29.875,-29.875,-47.75,-12,25.2790674274191,29.875,-19.3338182699885,-19.3338182699885,-31.2602291325696,-7.40740740740741,16.866491992296,19.3338182699885,"Rawalpindi - Sargodha"
"PAK.7.7_1_PAK.8.2_1",33.1952049160209,72.7230655487469,25.0787834487808,67.1859112898734,1050.11849717605,"PAK.7.7_1","PAK.8.2_1","Rawalpindi","Karachi","PK",35.9166666666667,5.58333333333333,5.58333333333333,5.58333333333333,5.58333333333333,,5.58333333333333,15.5452436194896,15.5452436194896,15.5452436194896,15.5452436194896,,15.5452436194896,"Rawalpindi - Karachi"
"PAK.7.8_1_PAK.4.1_1",32.1003867797781,71.8891581019163,33.6692247086546,73.0666656755683,206.202794832262,"PAK.7.8_1","PAK.4.1_1","Sargodha","Islamabad","PK",115.166666666667,-33.7083333333333,-33.7083333333333,-83.75,16.3333333333333,70.7696036837536,33.7083333333333,-18.5596700522801,-18.5596700522801,-51.301684532925,14.1823444283647,46.3042009379442,18.5596700522801,"Sargodha - Islamabad"
"PAK.7.8_1_PAK.5.2_1",32.1003867797781,71.8891581019163,31.9373404910881,70.6290863322194,120.173493164531,"PAK.7.8_1","PAK.5.2_1","Sargodha","Dera Ismail Khan","PK",31.8333333333333,-0.916666666666667,-0.916666666666667,-9.5,7.66666666666667,12.1386664103691,0.916666666666667,1.48632926119837,1.48632926119837,-21.1111111111111,24.0837696335079,31.9576066494374,1.48632926119837,"Sargodha - Dera Ismail Khan"
"PAK.7.8_1_PAK.5.4_1",32.1003867797781,71.8891581019163,34.8412142650208,73.2243661662354,328.958857877528,"PAK.7.8_1","PAK.5.4_1","Sargodha","Hazara","PK",16.0833333333333,-5.08333333333333,-5.08333333333333,-5.08333333333333,-5.08333333333333,,5.08333333333333,-31.6062176165803,-31.6062176165803,-31.6062176165803,-31.6062176165803,,31.6062176165803,"Sargodha - Hazara"
"PAK.7.8_1_PAK.7.2_1",32.1003867797781,71.8891581019163,30.0224782853829,70.5493019194425,263.949489092542,"PAK.7.8_1","PAK.7.2_1","Sargodha","Dera Ghazi Khan","PK",61.5833333333333,-16.0833333333333,-16.0833333333333,-19.5833333333333,-12.5833333333333,4.94974746830583,16.0833333333333,-25.1466231539926,-25.1466231539926,-29.8602287166455,-20.4330175913396,6.66604491438102,25.1466231539926,"Sargodha - Dera Ghazi Khan"
"PAK.7.8_1_PAK.7.3_1",32.1003867797781,71.8891581019163,31.2099050851743,72.6237184341789,120.988598975264,"PAK.7.8_1","PAK.7.3_1","Sargodha","Faisalabad","PK",174.916666666667,-11.4166666666667,-11.4166666666667,-23.9166666666667,1.08333333333334,17.6776695296637,11.4166666666667,-5.73243399112359,-5.73243399112359,-12.0842105263158,0.619342544068606,8.98276852123199,5.73243399112359,"Sargodha - Faisalabad"
"PAK.7.8_1_PAK.7.4_1",32.1003867797781,71.8891581019163,32.3331628958553,74.0747512142852,207.22904194035,"PAK.7.8_1","PAK.7.4_1","Sargodha","Gujranwala","PK",127.75,-8.04166666666667,-8.04166666666667,-20.3333333333333,4.25,17.3830417041693,8.04166666666667,-5.6071551026406,-5.6071551026406,-14.5411203814064,3.32681017612524,12.634534863001,5.6071551026406,"Sargodha - Gujranwala"
"PAK.7.8_1_PAK.7.5_1",32.1003867797781,71.8891581019163,31.2122490257376,73.94344561103,218.075256998391,"PAK.7.8_1","PAK.7.5_1","Sargodha","Lahore","PK",194.333333333333,2.08333333333334,2.08333333333334,-130,134.166666666667,186.794041363446,2.08333333333334,14.2072255574614,14.2072255574614,-40.625,69.0394511149228,77.5444770384626,14.2072255574614,"Sargodha - Lahore"
"PAK.7.8_1_PAK.7.6_1",32.1003867797781,71.8891581019163,30.1252386539187,72.2354149605831,222.086250090573,"PAK.7.8_1","PAK.7.6_1","Sargodha","Multan","PK",45.5,-10.9583333333333,-10.9583333333333,-13.4166666666667,-8.5,3.47660834083386,10.9583333333333,-24.1113015424942,-24.1113015424942,-29.5412844036697,-18.6813186813187,7.67915540572789,24.1113015424942,"Sargodha - Multan"
"PAK.7.8_1_PAK.7.7_1",32.1003867797781,71.8891581019163,33.1952049160209,72.7230655487469,144.622410038113,"PAK.7.8_1","PAK.7.7_1","Sargodha","Rawalpindi","PK",138.583333333333,-25.5833333333333,-25.5833333333333,-55.0833333333333,3.91666666666667,41.7193000900063,25.5833333333333,-14.1838708679624,-14.1838708679624,-31.1939594148183,2.82621767889357,24.0558979201309,14.1838708679624,"Sargodha - Rawalpindi"
"PAK.7.8_1_PAK.7.8_1",32.1003867797781,71.8891581019163,32.1003867797781,71.8891581019163,0,"PAK.7.8_1","PAK.7.8_1","Sargodha","Sargodha","PK",46689.6666666667,-2914.35820833383,-2914.35820833383,-3844.54975000098,-1984.16666666667,1315.48949383043,2914.35820833383,-6.25916574639108,-6.25916574639108,-8.26864026917093,-4.24969122361122,2.84182612335847,6.25916574639108,"Sargodha - Sargodha"
"PAK.8.1_1_PAK.7.1_1",25.3231003837203,68.0513634220865,28.8489179399769,71.6377266783005,528.853611477831,"PAK.8.1_1","PAK.7.1_1","Hyderabad","Bahawalpur","PK",30.6666666666667,-6.66666666666667,-6.66666666666667,-6.66666666666667,-6.66666666666667,,6.66666666666667,-21.7391304347826,-21.7391304347826,-21.7391304347826,-21.7391304347826,,21.7391304347826,"Hyderabad - Bahawalpur"
"PAK.8.1_1_PAK.8.1_1",25.3231003837203,68.0513634220865,25.3231003837203,68.0513634220865,0,"PAK.8.1_1","PAK.8.1_1","Hyderabad","Hyderabad","PK",64885.9166666667,795.175226436717,795.175226436717,43.0833333333321,1547.2671195401,1063.61855537766,795.175226436717,1.23611434825041,1.23611434825041,0.0663985893189438,2.40583010718188,1.65422789040242,1.23611434825041,"Hyderabad - Hyderabad"
"PAK.8.1_1_PAK.8.2_1",25.3231003837203,68.0513634220865,25.0787834487808,67.1859112898734,91.2138066951354,"PAK.8.1_1","PAK.8.2_1","Hyderabad","Karachi","PK",876.5,-37.0416666666667,-37.0416666666667,-111.583333333333,37.5,105.417835961894,37.0416666666667,-2.99304461256474,-2.99304461256474,-10.2644691452664,4.27837992013691,10.2833471919191,2.99304461256474,"Hyderabad - Karachi"
"PAK.8.1_1_PAK.8.3_1",25.3231003837203,68.0513634220865,27.8953345625544,68.348474529644,287.540585865236,"PAK.8.1_1","PAK.8.3_1","Hyderabad","Larkana","PK",59.1666666666667,-15.6666666666667,-15.6666666666667,-22.1666666666667,-9.16666666666666,9.19238815542512,15.6666666666667,-24.3714788732394,-24.3714788732394,-33.25,-15.4929577464789,12.5561249912808,24.3714788732394,"Hyderabad - Larkana"
"PAK.8.1_1_PAK.8.4_1",25.3231003837203,68.0513634220865,25.2224141945952,69.8200214272942,178.193073492264,"PAK.8.1_1","PAK.8.4_1","Hyderabad","Mirpur Khas","PK",258.416666666667,6.52419230338754,6.52419230338754,-29.0349487265583,42.0833333333333,50.2882195108869,6.52419230338754,2.59166108931466,2.59166108931466,-11.1017471538441,16.2850693324734,19.3654036525866,2.59166108931466,"Hyderabad - Mirpur Khas"
"PAK.8.1_1_PAK.8.6_1",25.3231003837203,68.0513634220865,27.0398298023505,69.0210887094943,214.014128867719,"PAK.8.1_1","PAK.8.6_1","Hyderabad","Sukkur","PK",223.583333333333,-33.8333333333333,-33.8333333333333,-43.0833333333333,-24.5833333333333,13.0814754519511,33.8333333333333,-15.6136590017678,-15.6136590017678,-19.2694744688781,-11.9578435346575,5.17010381512075,15.6136590017678,"Hyderabad - Sukkur"
"PAK.8.2_1_PAK.2.1_1",25.0787834487808,67.1859112898734,27.4937731996419,65.7351376336426,305.000718643367,"PAK.8.2_1","PAK.2.1_1","Karachi","Kalat","PK",175,-3.99999999999999,-3.99999999999999,-35.5,27.5,44.5477272147525,3.99999999999999,-3.96308186195826,-3.96308186195826,-20.2857142857143,12.3595505617978,23.0836881473066,3.96308186195826,"Karachi - Kalat"
"PAK.8.2_1_PAK.4.1_1",25.0787834487808,67.1859112898734,33.6692247086546,73.0666656755683,1111.70989328237,"PAK.8.2_1","PAK.4.1_1","Karachi","Islamabad","PK",32.5,3.66666666666667,3.66666666666667,-2,9.33333333333333,8.01387685344754,3.66666666666667,9.82630272952853,9.82630272952853,-6.15384615384616,25.8064516129032,22.5993432796098,9.82630272952853,"Karachi - Islamabad"
"PAK.8.2_1_PAK.7.1_1",25.0787834487808,67.1859112898734,28.8489179399769,71.6377266783005,608.494198882553,"PAK.8.2_1","PAK.7.1_1","Karachi","Bahawalpur","PK",40.1666666666667,-11.6666666666667,-11.6666666666667,-15.1666666666667,-8.16666666666667,4.94974746830583,11.6666666666667,-31.9812723278674,-31.9812723278674,-37.7593360995851,-26.2032085561497,8.17141615021976,31.9812723278674,"Karachi - Bahawalpur"
"PAK.8.2_1_PAK.7.5_1",25.0787834487808,67.1859112898734,31.2122490257376,73.94344561103,950.380307708214,"PAK.8.2_1","PAK.7.5_1","Karachi","Lahore","PK",47.9166666666667,3.29166666666667,3.29166666666667,-2.41666666666667,9,8.07280241854642,3.29166666666667,6.95194508009153,6.95194508009153,-5.04347826086956,18.9473684210526,16.964090375194,6.95194508009153,"Karachi - Lahore"
"PAK.8.2_1_PAK.7.7_1",25.0787834487808,67.1859112898734,33.1952049160209,72.7230655487469,1050.11849717605,"PAK.8.2_1","PAK.7.7_1","Karachi","Rawalpindi","PK",17.6666666666667,-1.54166666666667,-1.54166666666667,-3.66666666666667,0.583333333333333,3.00520382004283,1.54166666666667,-8.65322055953156,-8.65322055953156,-20.7547169811321,3.44827586206896,17.1141003644369,8.65322055953156,"Karachi - Rawalpindi"
"PAK.8.2_1_PAK.8.1_1",25.0787834487808,67.1859112898734,25.3231003837203,68.0513634220865,91.2138066951353,"PAK.8.2_1","PAK.8.1_1","Karachi","Hyderabad","PK",1031.08333333333,-34.5416666666667,-34.5416666666667,-138.083333333333,69,146.430029270714,34.5416666666667,-2.77780340250127,-2.77780340250127,-13.392063363776,7.83645655877342,15.0108303917884,2.77780340250127,"Karachi - Hyderabad"
"PAK.8.2_1_PAK.8.2_1",25.0787834487808,67.1859112898734,25.0787834487808,67.1859112898734,0,"PAK.8.2_1","PAK.8.2_1","Karachi","Karachi","PK",477200.916666667,-4445.66666666666,-4445.66666666666,-6040.41666666666,-2850.91666666666,2255.31707859449,4445.66666666666,-0.91934683631621,-0.91934683631621,-1.24126886327103,-0.597424809361394,0.455266496546138,0.91934683631621,"Karachi - Karachi"
"PAK.8.2_1_PAK.8.3_1",25.0787834487808,67.1859112898734,27.8953345625544,68.348474529644,333.868457133436,"PAK.8.2_1","PAK.8.3_1","Karachi","Larkana","PK",51.5833333333333,-16.625,-16.625,-22.1666666666667,-11.0833333333333,7.8371001581509,16.625,-35.5565669230584,-35.5565669230584,-49.6268656716418,-21.486268174475,19.8984073168878,35.5565669230584,"Karachi - Larkana"
"PAK.8.2_1_PAK.8.4_1",25.0787834487808,67.1859112898734,25.2224141945952,69.8200214272942,265.607673955459,"PAK.8.2_1","PAK.8.4_1","Karachi","Mirpur Khas","PK",110.083333333333,-17.9718146987631,-17.9718146987631,-37.5833333333333,1.63970393580715,27.7348756317419,17.9718146987631,-15.6285304777519,-15.6285304777519,-34.1408024224073,2.88374146690337,26.1803060544705,15.6285304777519,"Karachi - Mirpur Khas"
"PAK.8.2_1_PAK.8.6_1",25.0787834487808,67.1859112898734,27.0398298023505,69.0210887094943,284.8662858619,"PAK.8.2_1","PAK.8.6_1","Karachi","Sukkur","PK",254.166666666667,-61.75,-61.75,-93.1666666666667,-30.3333333333333,44.4298760845547,61.75,-26.3173332949524,-26.3173332949524,-36.655737704918,-15.9789288849868,14.6207117298712,26.3173332949524,"Karachi - Sukkur"
"PAK.8.3_1_PAK.2.3_1",27.8953345625544,68.348474529644,28.7829939153016,67.8281987215831,111.062913606351,"PAK.8.3_1","PAK.2.3_1","Larkana","Nasirabad","PK",40.6666666666667,-11.5,-11.5,-13.3333333333333,-9.66666666666667,2.59272486435068,11.5,-26.2737351102724,-26.2737351102724,-28.7769784172662,-23.7704918032787,3.54012063467024,26.2737351102724,"Larkana - Nasirabad"
"PAK.8.3_1_PAK.7.2_1",27.8953345625544,68.348474529644,30.0224782853829,70.5493019194425,319.034054153683,"PAK.8.3_1","PAK.7.2_1","Larkana","Dera Ghazi Khan","PK",40.8333333333333,-5.25,-5.25,-11.8333333333333,1.33333333333333,9.31023928562287,5.25,-13.0457525970677,-13.0457525970677,-28.9795918367347,2.88808664259928,22.5338515534097,13.0457525970677,"Larkana - Dera Ghazi Khan"
